State_ID,State Name,Division ID,Division Name,District Name,District ID,Block ID,Block Name,Present in IMD Agromet
1,Andhra Pradesh,195,Zone 1,Srikakulam,101,684,Amadalavalasa,TRUE
2,Andhra Pradesh,195,Zone 1,Srikakulam,101,685,Bhamini,TRUE
3,Andhra Pradesh,195,Zone 1,Srikakulam,101,686,Burja,TRUE
4,Andhra Pradesh,195,Zone 1,Srikakulam,101,687,Etcherla,TRUE
5,Andhra Pradesh,195,Zone 1,Srikakulam,101,688,Ganguvarisigadam,TRUE
6,Andhra Pradesh,195,Zone 1,Srikakulam,101,689,Gara,TRUE
7,Andhra Pradesh,195,Zone 1,Srikakulam,101,690,Hiramandalam,TRUE
8,Andhra Pradesh,195,Zone 1,Srikakulam,101,691,Ichchapuram,TRUE
9,Andhra Pradesh,195,Zone 1,Srikakulam,101,692,Jalumuru,TRUE
10,Andhra Pradesh,195,Zone 1,Srikakulam,101,693,Kanchili,TRUE
11,Andhra Pradesh,195,Zone 1,Srikakulam,101,694,Kaviti,TRUE
12,Andhra Pradesh,195,Zone 1,Srikakulam,101,695,Kotabommili,TRUE
13,Andhra Pradesh,195,Zone 1,Srikakulam,101,696,Kothuru,TRUE
14,Andhra Pradesh,195,Zone 1,Srikakulam,101,697,Laveru,TRUE
15,Andhra Pradesh,195,Zone 1,Srikakulam,101,698,Laxminarasupeta,TRUE
16,Andhra Pradesh,195,Zone 1,Srikakulam,101,699,Mandasa,TRUE
17,Andhra Pradesh,195,Zone 1,Srikakulam,101,700,Meliaputtu,TRUE
18,Andhra Pradesh,195,Zone 1,Srikakulam,101,701,Nandigam,TRUE
19,Andhra Pradesh,195,Zone 1,Srikakulam,101,702,Narasannapeta,TRUE
20,Andhra Pradesh,195,Zone 1,Srikakulam,101,703,Palakonda,TRUE
21,Andhra Pradesh,195,Zone 1,Srikakulam,101,704,Palasa,TRUE
22,Andhra Pradesh,195,Zone 1,Srikakulam,101,705,Pathapatnam,TRUE
23,Andhra Pradesh,195,Zone 1,Srikakulam,101,706,Polaki,TRUE
24,Andhra Pradesh,195,Zone 1,Srikakulam,101,707,Ponduru,TRUE
25,Andhra Pradesh,195,Zone 1,Srikakulam,101,708,Rajam,TRUE
26,Andhra Pradesh,195,Zone 1,Srikakulam,101,709,Ranasthalam,TRUE
27,Andhra Pradesh,195,Zone 1,Srikakulam,101,710,Regidi Amadalavalasa,TRUE
28,Andhra Pradesh,195,Zone 1,Srikakulam,101,711,Santhabommali,TRUE
29,Andhra Pradesh,195,Zone 1,Srikakulam,101,712,Santhakaviti,TRUE
30,Andhra Pradesh,195,Zone 1,Srikakulam,101,713,Saravakota,TRUE
31,Andhra Pradesh,195,Zone 1,Srikakulam,101,714,Sarubujjili,TRUE
32,Andhra Pradesh,195,Zone 1,Srikakulam,101,715,Seethampeta,TRUE
33,Andhra Pradesh,195,Zone 1,Srikakulam,101,716,Sompeta,TRUE
34,Andhra Pradesh,195,Zone 1,Srikakulam,101,717,Srikakulam,TRUE
35,Andhra Pradesh,195,Zone 1,Srikakulam,101,718,Tekkali,TRUE
36,Andhra Pradesh,195,Zone 1,Srikakulam,101,719,Vajrapukothuru,TRUE
37,Andhra Pradesh,195,Zone 1,Srikakulam,101,720,Vangara,TRUE
38,Andhra Pradesh,195,Zone 1,Srikakulam,101,721,Veeraghattam,TRUE
39,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,722,Anakapalle,TRUE
40,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,723,Anandapuram,TRUE
41,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,724,Ananthagiri,TRUE
42,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,725,Araku valley,TRUE
43,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,726,Atchutapuram,TRUE
44,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,727,Bheemunipatnam,TRUE
45,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,728,Butchayyapeta,TRUE
46,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,729,Cheedikada,TRUE
47,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,730,Chintapalle,TRUE
48,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,731,Chodavaram,TRUE
49,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,732,Devarapalle,TRUE
50,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,733,Dumbriguda,TRUE
51,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,734,G.madugula,TRUE
52,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,735,Gajuwaka,TRUE
53,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,736,Golugonda,TRUE
54,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,737,Gudem kotha veedhi,TRUE
55,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,738,Hukumpeta,TRUE
56,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,739,K.Kotapadu,TRUE
57,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,740,Kasimkota,TRUE
58,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,741,Kotauratla,TRUE
59,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,742,Koyyuru,TRUE
60,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,743,Madugula,TRUE
61,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,744,Makavarapalem,TRUE
62,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,745,Munagapaka,TRUE
63,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,746,Munchingi puttu,TRUE
64,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,747,Nakkapalle,TRUE
65,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,748,Narsipatnam,TRUE
66,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,749,Nathavaram,TRUE
67,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,750,Paderu,TRUE
68,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,751,Padmanabham,TRUE
69,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,752,Paravada,TRUE
70,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,753,Payakaraopeta,TRUE
71,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,754,Peda bayalu,TRUE
72,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,755,Pedagantyada,TRUE
73,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,756,Pendurthi,TRUE
74,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,757,Rambilli,TRUE
75,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,758,Ravikamatham,TRUE
76,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,759,Rolugunta,TRUE
77,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,760,S.Rayavaram,TRUE
78,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,761,Sabbavaram,TRUE
79,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,762,Visakhapatnam (Rural),TRUE
80,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,763,Visakhapatnam (Urban),TRUE
81,Andhra Pradesh,195,Zone 1,Visakhapatnam,103,764,Yelamanchili,TRUE
82,Andhra Pradesh,195,Zone 1,Vizianagaram,102,765,Badangi,TRUE
83,Andhra Pradesh,195,Zone 1,Vizianagaram,102,766,Balijipeta,TRUE
84,Andhra Pradesh,195,Zone 1,Vizianagaram,102,767,Bhogapuram,TRUE
85,Andhra Pradesh,195,Zone 1,Vizianagaram,102,768,Bobbili,TRUE
86,Andhra Pradesh,195,Zone 1,Vizianagaram,102,769,Bondapalle,TRUE
87,Andhra Pradesh,195,Zone 1,Vizianagaram,102,770,Cheepurupalle,TRUE
88,Andhra Pradesh,195,Zone 1,Vizianagaram,102,771,Dathirajeru,TRUE
89,Andhra Pradesh,195,Zone 1,Vizianagaram,102,772,Denkada,TRUE
90,Andhra Pradesh,195,Zone 1,Vizianagaram,102,773,Gajapathinagaram,TRUE
91,Andhra Pradesh,195,Zone 1,Vizianagaram,102,774,Gantyada,TRUE
92,Andhra Pradesh,195,Zone 1,Vizianagaram,102,775,Garividi,TRUE
93,Andhra Pradesh,195,Zone 1,Vizianagaram,102,776,Garugubilli,TRUE
94,Andhra Pradesh,195,Zone 1,Vizianagaram,102,777,Gummalakshmipuram,TRUE
95,Andhra Pradesh,195,Zone 1,Vizianagaram,102,778,Gurla,TRUE
96,Andhra Pradesh,195,Zone 1,Vizianagaram,102,779,Jami,TRUE
97,Andhra Pradesh,195,Zone 1,Vizianagaram,102,780,Jiyyammavalasa,TRUE
98,Andhra Pradesh,195,Zone 1,Vizianagaram,102,781,Komarada,TRUE
99,Andhra Pradesh,195,Zone 1,Vizianagaram,102,782,Kothavalasa,TRUE
100,Andhra Pradesh,195,Zone 1,Vizianagaram,102,783,Kurupam,TRUE
101,Andhra Pradesh,195,Zone 1,Vizianagaram,102,784,Lakkavarapukota,TRUE
102,Andhra Pradesh,195,Zone 1,Vizianagaram,102,785,Makkuva,TRUE
103,Andhra Pradesh,195,Zone 1,Vizianagaram,102,786,Mentada,TRUE
104,Andhra Pradesh,195,Zone 1,Vizianagaram,102,787,Merakamudidam,TRUE
105,Andhra Pradesh,195,Zone 1,Vizianagaram,102,788,Nellimarla,TRUE
106,Andhra Pradesh,195,Zone 1,Vizianagaram,102,789,Pachipenta,TRUE
107,Andhra Pradesh,195,Zone 1,Vizianagaram,102,790,Parvathipuram,TRUE
108,Andhra Pradesh,195,Zone 1,Vizianagaram,102,791,Pusapatirega,TRUE
109,Andhra Pradesh,195,Zone 1,Vizianagaram,102,792,Ramabhadrapuram,TRUE
110,Andhra Pradesh,195,Zone 1,Vizianagaram,102,793,Salur,TRUE
111,Andhra Pradesh,195,Zone 1,Vizianagaram,102,794,Seethanagaram,TRUE
112,Andhra Pradesh,195,Zone 1,Vizianagaram,102,795,Srungavarapukota,TRUE
113,Andhra Pradesh,195,Zone 1,Vizianagaram,102,796,Therlam,TRUE
114,Andhra Pradesh,195,Zone 1,Vizianagaram,102,797,Vepada,TRUE
115,Andhra Pradesh,195,Zone 1,Vizianagaram,102,798,Vizianagaram,TRUE
116,Andhra Pradesh,196,Zone 2,East Godavari,104,799,Addateegala,TRUE
117,Andhra Pradesh,196,Zone 2,East Godavari,104,800,Ainavilli,TRUE
118,Andhra Pradesh,196,Zone 2,East Godavari,104,801,Alamuru,TRUE
119,Andhra Pradesh,196,Zone 2,East Godavari,104,802,Allavaram,TRUE
120,Andhra Pradesh,196,Zone 2,East Godavari,104,803,Amalapuram,TRUE
121,Andhra Pradesh,196,Zone 2,East Godavari,104,804,Ambajipeta,TRUE
122,Andhra Pradesh,196,Zone 2,East Godavari,104,805,Anaparthy,TRUE
123,Andhra Pradesh,196,Zone 2,East Godavari,104,806,Atreyapuram,TRUE
124,Andhra Pradesh,196,Zone 2,East Godavari,104,807,Biccavolu,TRUE
125,Andhra Pradesh,196,Zone 2,East Godavari,104,808,Chintur,TRUE
126,Andhra Pradesh,196,Zone 2,East Godavari,104,809,Devipatnam,TRUE
127,Andhra Pradesh,196,Zone 2,East Godavari,104,810,Gandepalle,TRUE
128,Andhra Pradesh,196,Zone 2,East Godavari,104,811,Gangavaram,TRUE
129,Andhra Pradesh,196,Zone 2,East Godavari,104,812,Gokavaram,TRUE
130,Andhra Pradesh,196,Zone 2,East Godavari,104,813,Gollaprolu,TRUE
131,Andhra Pradesh,196,Zone 2,East Godavari,104,814,I. Polavaram,TRUE
132,Andhra Pradesh,196,Zone 2,East Godavari,104,815,Jaggampeta,TRUE
133,Andhra Pradesh,196,Zone 2,East Godavari,104,816,Kadiam,TRUE
134,Andhra Pradesh,196,Zone 2,East Godavari,104,817,Kajuluru,TRUE
135,Andhra Pradesh,196,Zone 2,East Godavari,104,818,Kakinada (U),TRUE
136,Andhra Pradesh,196,Zone 2,East Godavari,104,819,Kakinada Rural,TRUE
137,Andhra Pradesh,196,Zone 2,East Godavari,104,820,Kapileswarapuram,TRUE
138,Andhra Pradesh,196,Zone 2,East Godavari,104,821,Karapa,TRUE
139,Andhra Pradesh,196,Zone 2,East Godavari,104,822,Katrenikona,TRUE
140,Andhra Pradesh,196,Zone 2,East Godavari,104,823,Kirlampudi,TRUE
141,Andhra Pradesh,196,Zone 2,East Godavari,104,824,Korukonda,TRUE
142,Andhra Pradesh,196,Zone 2,East Godavari,104,825,Kotananduru,TRUE
143,Andhra Pradesh,196,Zone 2,East Godavari,104,826,Kothapalle,TRUE
144,Andhra Pradesh,196,Zone 2,East Godavari,104,827,Kothapeta,TRUE
145,Andhra Pradesh,196,Zone 2,East Godavari,104,828,Kunavaram,TRUE
146,Andhra Pradesh,196,Zone 2,East Godavari,104,829,Malikipuram,TRUE
147,Andhra Pradesh,196,Zone 2,East Godavari,104,830,Mamidikuduru,TRUE
148,Andhra Pradesh,196,Zone 2,East Godavari,104,831,Mandapeta,TRUE
149,Andhra Pradesh,196,Zone 2,East Godavari,104,832,Maredumilli,TRUE
150,Andhra Pradesh,196,Zone 2,East Godavari,104,833,Mummidivaram,TRUE
151,Andhra Pradesh,196,Zone 2,East Godavari,104,834,Nellipaka,TRUE
152,Andhra Pradesh,196,Zone 2,East Godavari,104,835,P.Gannavaram,TRUE
153,Andhra Pradesh,196,Zone 2,East Godavari,104,836,Pamarru,TRUE
154,Andhra Pradesh,196,Zone 2,East Godavari,104,837,Pedapudi,TRUE
155,Andhra Pradesh,196,Zone 2,East Godavari,104,838,Peddapuram,TRUE
156,Andhra Pradesh,196,Zone 2,East Godavari,104,839,Pithapuram,TRUE
157,Andhra Pradesh,196,Zone 2,East Godavari,104,840,Prathipadu,TRUE
158,Andhra Pradesh,196,Zone 2,East Godavari,104,841,Rajahmundry (U),TRUE
159,Andhra Pradesh,196,Zone 2,East Godavari,104,842,Rajahmundry Rural,TRUE
160,Andhra Pradesh,196,Zone 2,East Godavari,104,843,Rajanagaram,TRUE
161,Andhra Pradesh,196,Zone 2,East Godavari,104,844,Rajavommangi,TRUE
162,Andhra Pradesh,196,Zone 2,East Godavari,104,845,Ramachandrapuram,TRUE
163,Andhra Pradesh,196,Zone 2,East Godavari,104,846,Rampachodavaram,TRUE
164,Andhra Pradesh,196,Zone 2,East Godavari,104,847,Rangampeta,TRUE
165,Andhra Pradesh,196,Zone 2,East Godavari,104,848,Ravulapalem,TRUE
166,Andhra Pradesh,196,Zone 2,East Godavari,104,849,Rayavaram,TRUE
167,Andhra Pradesh,196,Zone 2,East Godavari,104,850,Razole,TRUE
168,Andhra Pradesh,196,Zone 2,East Godavari,104,851,Sakhinetipalle,TRUE
169,Andhra Pradesh,196,Zone 2,East Godavari,104,852,Samalkota,TRUE
170,Andhra Pradesh,196,Zone 2,East Godavari,104,853,Sankhavaram,TRUE
171,Andhra Pradesh,196,Zone 2,East Godavari,104,854,Seethanagaram,TRUE
172,Andhra Pradesh,196,Zone 2,East Godavari,104,855,Thallarevu,TRUE
173,Andhra Pradesh,196,Zone 2,East Godavari,104,856,Thondangi,TRUE
174,Andhra Pradesh,196,Zone 2,East Godavari,104,857,Tuni,TRUE
175,Andhra Pradesh,196,Zone 2,East Godavari,104,858,Uppalaguptam,TRUE
176,Andhra Pradesh,196,Zone 2,East Godavari,104,859,Vararamachandrapuram,TRUE
177,Andhra Pradesh,196,Zone 2,East Godavari,104,860,Y. Ramavaram,TRUE
178,Andhra Pradesh,196,Zone 2,East Godavari,104,861,Yeleswaram,TRUE
179,Andhra Pradesh,196,Zone 2,Krishna,106,862,A.Konduru,TRUE
180,Andhra Pradesh,196,Zone 2,Krishna,106,863,Agiripalle,TRUE
181,Andhra Pradesh,196,Zone 2,Krishna,106,864,Avanigadda,TRUE
182,Andhra Pradesh,196,Zone 2,Krishna,106,865,Bantumilli,TRUE
183,Andhra Pradesh,196,Zone 2,Krishna,106,866,Bapulapadu,TRUE
184,Andhra Pradesh,196,Zone 2,Krishna,106,867,Challapalle,TRUE
185,Andhra Pradesh,196,Zone 2,Krishna,106,868,Chandarlapadu,TRUE
186,Andhra Pradesh,196,Zone 2,Krishna,106,869,Chatrai,TRUE
187,Andhra Pradesh,196,Zone 2,Krishna,106,870,G.Konduru,TRUE
188,Andhra Pradesh,196,Zone 2,Krishna,106,871,Gampalagudem,TRUE
189,Andhra Pradesh,196,Zone 2,Krishna,106,872,Gannavaram,TRUE
190,Andhra Pradesh,196,Zone 2,Krishna,106,873,Ghantasala,TRUE
191,Andhra Pradesh,196,Zone 2,Krishna,106,874,Gudivada,TRUE
192,Andhra Pradesh,196,Zone 2,Krishna,106,875,Gudlavalleru,TRUE
193,Andhra Pradesh,196,Zone 2,Krishna,106,876,Guduru,TRUE
194,Andhra Pradesh,196,Zone 2,Krishna,106,877,Ibrahimpatnam,TRUE
195,Andhra Pradesh,196,Zone 2,Krishna,106,878,Jaggayyapeta,TRUE
196,Andhra Pradesh,196,Zone 2,Krishna,106,879,Kaikalur,TRUE
197,Andhra Pradesh,196,Zone 2,Krishna,106,880,Kalidindi,TRUE
198,Andhra Pradesh,196,Zone 2,Krishna,106,881,Kanchikacherla,TRUE
199,Andhra Pradesh,196,Zone 2,Krishna,106,882,Kankipadu,TRUE
200,Andhra Pradesh,196,Zone 2,Krishna,106,883,Koduru,TRUE
201,Andhra Pradesh,196,Zone 2,Krishna,106,884,Kruthivennu,TRUE
202,Andhra Pradesh,196,Zone 2,Krishna,106,885,Machilipatnam,TRUE
203,Andhra Pradesh,196,Zone 2,Krishna,106,886,Mandavalli,TRUE
204,Andhra Pradesh,196,Zone 2,Krishna,106,887,Mopidevi,TRUE
205,Andhra Pradesh,196,Zone 2,Krishna,106,888,Movva,TRUE
206,Andhra Pradesh,196,Zone 2,Krishna,106,889,Mudinepalle,TRUE
207,Andhra Pradesh,196,Zone 2,Krishna,106,890,Musunuru,TRUE
208,Andhra Pradesh,196,Zone 2,Krishna,106,891,Mylavaram,TRUE
209,Andhra Pradesh,196,Zone 2,Krishna,106,892,Nagayalanka,TRUE
210,Andhra Pradesh,196,Zone 2,Krishna,106,893,Nandigama,TRUE
211,Andhra Pradesh,196,Zone 2,Krishna,106,894,Nandivada,TRUE
212,Andhra Pradesh,196,Zone 2,Krishna,106,895,Nuzvid,TRUE
213,Andhra Pradesh,196,Zone 2,Krishna,106,896,Pamarru,TRUE
214,Andhra Pradesh,196,Zone 2,Krishna,106,897,Pamidimukkala,TRUE
215,Andhra Pradesh,196,Zone 2,Krishna,106,898,Pedana,TRUE
216,Andhra Pradesh,196,Zone 2,Krishna,106,899,Pedaparupudi,TRUE
217,Andhra Pradesh,196,Zone 2,Krishna,106,900,Penamaluru,TRUE
218,Andhra Pradesh,196,Zone 2,Krishna,106,901,Penuganchiprolu,TRUE
219,Andhra Pradesh,196,Zone 2,Krishna,106,902,Reddigudem,TRUE
220,Andhra Pradesh,196,Zone 2,Krishna,106,903,Thotlavalluru,TRUE
221,Andhra Pradesh,196,Zone 2,Krishna,106,904,Tiruvuru,TRUE
222,Andhra Pradesh,196,Zone 2,Krishna,106,905,Unguturu,TRUE
223,Andhra Pradesh,196,Zone 2,Krishna,106,906,Vatsavai,TRUE
224,Andhra Pradesh,196,Zone 2,Krishna,106,907,Veerullapadu,TRUE
225,Andhra Pradesh,196,Zone 2,Krishna,106,908,Vijayawada (Rural),TRUE
226,Andhra Pradesh,196,Zone 2,Krishna,106,909,Vijayawada (Urban),TRUE
227,Andhra Pradesh,196,Zone 2,Krishna,106,910,Vissannapeta,TRUE
228,Andhra Pradesh,196,Zone 2,Krishna,106,911,Vuyyuru,TRUE
229,Andhra Pradesh,196,Zone 2,West Godavari,105,912,Achanta,TRUE
230,Andhra Pradesh,196,Zone 2,West Godavari,105,913,Akividu,TRUE
231,Andhra Pradesh,196,Zone 2,West Godavari,105,914,Attili,TRUE
232,Andhra Pradesh,196,Zone 2,West Godavari,105,915,Bhimadole,TRUE
233,Andhra Pradesh,196,Zone 2,West Godavari,105,916,Bhimavaram,TRUE
234,Andhra Pradesh,196,Zone 2,West Godavari,105,917,Burgumpahad,TRUE
235,Andhra Pradesh,196,Zone 2,West Godavari,105,918,Buttayagudem,TRUE
236,Andhra Pradesh,196,Zone 2,West Godavari,105,919,Chagallu,TRUE
237,Andhra Pradesh,196,Zone 2,West Godavari,105,920,Chintalapudi,TRUE
238,Andhra Pradesh,196,Zone 2,West Godavari,105,921,Denduluru,TRUE
239,Andhra Pradesh,196,Zone 2,West Godavari,105,922,Devarapalle,TRUE
240,Andhra Pradesh,196,Zone 2,West Godavari,105,923,Dwarakatirumala,TRUE
241,Andhra Pradesh,196,Zone 2,West Godavari,105,924,Elamanchili,TRUE
242,Andhra Pradesh,196,Zone 2,West Godavari,105,925,Eluru,TRUE
243,Andhra Pradesh,196,Zone 2,West Godavari,105,926,Ganapavaram,TRUE
244,Andhra Pradesh,196,Zone 2,West Godavari,105,927,Gopalapuram,TRUE
245,Andhra Pradesh,196,Zone 2,West Godavari,105,928,Iragavaram,TRUE
246,Andhra Pradesh,196,Zone 2,West Godavari,105,929,Jangareddigudem,TRUE
247,Andhra Pradesh,196,Zone 2,West Godavari,105,930,Jeelugu milli,TRUE
248,Andhra Pradesh,196,Zone 2,West Godavari,105,931,Kalla,TRUE
249,Andhra Pradesh,196,Zone 2,West Godavari,105,932,Kamavarapukota,TRUE
250,Andhra Pradesh,196,Zone 2,West Godavari,105,933,Kovvur,TRUE
251,Andhra Pradesh,196,Zone 2,West Godavari,105,934,Koyyalagudem,TRUE
252,Andhra Pradesh,196,Zone 2,West Godavari,105,935,Kukunoor,TRUE
253,Andhra Pradesh,196,Zone 2,West Godavari,105,936,Lingapalem,TRUE
254,Andhra Pradesh,196,Zone 2,West Godavari,105,937,Mogaltur,TRUE
255,Andhra Pradesh,196,Zone 2,West Godavari,105,938,Nallajerla,TRUE
256,Andhra Pradesh,196,Zone 2,West Godavari,105,939,Narsapur,TRUE
257,Andhra Pradesh,196,Zone 2,West Godavari,105,940,Nidadavole,TRUE
258,Andhra Pradesh,196,Zone 2,West Godavari,105,941,Nidamarru,TRUE
259,Andhra Pradesh,196,Zone 2,West Godavari,105,942,Palacoderu,TRUE
260,Andhra Pradesh,196,Zone 2,West Godavari,105,943,Palacole,TRUE
261,Andhra Pradesh,196,Zone 2,West Godavari,105,944,Pedapadu,TRUE
262,Andhra Pradesh,196,Zone 2,West Godavari,105,945,Pedavegi,TRUE
263,Andhra Pradesh,196,Zone 2,West Godavari,105,946,Pentapadu,TRUE
264,Andhra Pradesh,196,Zone 2,West Godavari,105,947,Penugonda,TRUE
265,Andhra Pradesh,196,Zone 2,West Godavari,105,948,Penumantra,TRUE
266,Andhra Pradesh,196,Zone 2,West Godavari,105,949,Peravali,TRUE
267,Andhra Pradesh,196,Zone 2,West Godavari,105,950,Poduru,TRUE
268,Andhra Pradesh,196,Zone 2,West Godavari,105,951,Polavaram,TRUE
269,Andhra Pradesh,196,Zone 2,West Godavari,105,952,T.Narasapuram,TRUE
270,Andhra Pradesh,196,Zone 2,West Godavari,105,953,Tadepalligudem,TRUE
271,Andhra Pradesh,196,Zone 2,West Godavari,105,954,Tallapudi,TRUE
272,Andhra Pradesh,196,Zone 2,West Godavari,105,955,Tanuku,TRUE
273,Andhra Pradesh,196,Zone 2,West Godavari,105,956,Undi,TRUE
274,Andhra Pradesh,196,Zone 2,West Godavari,105,957,Undrajavaram,TRUE
275,Andhra Pradesh,196,Zone 2,West Godavari,105,958,Unguturu,TRUE
276,Andhra Pradesh,196,Zone 2,West Godavari,105,959,Veeravasaram,TRUE
277,Andhra Pradesh,196,Zone 2,West Godavari,105,960,Velairpad,TRUE
278,Andhra Pradesh,197,Zone 3,Guntur,107,961,Amaravathi,TRUE
279,Andhra Pradesh,197,Zone 3,Guntur,107,962,Amruthalur,TRUE
280,Andhra Pradesh,197,Zone 3,Guntur,107,963,Atchampet,TRUE
281,Andhra Pradesh,197,Zone 3,Guntur,107,964,Bapatla,TRUE
282,Andhra Pradesh,197,Zone 3,Guntur,107,965,Bellamkonda,TRUE
283,Andhra Pradesh,197,Zone 3,Guntur,107,966,Bhattiprolu,TRUE
284,Andhra Pradesh,197,Zone 3,Guntur,107,967,Bollapalle,TRUE
285,Andhra Pradesh,197,Zone 3,Guntur,107,968,Chebrolu,TRUE
286,Andhra Pradesh,197,Zone 3,Guntur,107,969,Cherukupalle H/o Arumbaka,TRUE
287,Andhra Pradesh,197,Zone 3,Guntur,107,970,Chilakaluripet H/o.Purushotha Patnam,TRUE
288,Andhra Pradesh,197,Zone 3,Guntur,107,971,Dachepalle,TRUE
289,Andhra Pradesh,197,Zone 3,Guntur,107,972,Duggirala,TRUE
290,Andhra Pradesh,197,Zone 3,Guntur,107,973,Durgi,TRUE
291,Andhra Pradesh,197,Zone 3,Guntur,107,974,Edlapadu,TRUE
292,Andhra Pradesh,197,Zone 3,Guntur,107,975,Guntur,TRUE
293,Andhra Pradesh,197,Zone 3,Guntur,107,976,Gurazala,TRUE
294,Andhra Pradesh,197,Zone 3,Guntur,107,977,Ipur,TRUE
295,Andhra Pradesh,197,Zone 3,Guntur,107,978,Kakumanu,TRUE
296,Andhra Pradesh,197,Zone 3,Guntur,107,979,Karempudi,TRUE
297,Andhra Pradesh,197,Zone 3,Guntur,107,980,Karlapalem,TRUE
298,Andhra Pradesh,197,Zone 3,Guntur,107,981,Kollipara,TRUE
299,Andhra Pradesh,197,Zone 3,Guntur,107,982,Kollur,TRUE
300,Andhra Pradesh,197,Zone 3,Guntur,107,983,Krosuru,TRUE
301,Andhra Pradesh,197,Zone 3,Guntur,107,984,Machavaram,TRUE
302,Andhra Pradesh,197,Zone 3,Guntur,107,985,Macherla,TRUE
303,Andhra Pradesh,197,Zone 3,Guntur,107,986,Mangalagiri,TRUE
304,Andhra Pradesh,197,Zone 3,Guntur,107,987,Medikonduru,TRUE
305,Andhra Pradesh,197,Zone 3,Guntur,107,988,Muppalla,TRUE
306,Andhra Pradesh,197,Zone 3,Guntur,107,989,Nadendla,TRUE
307,Andhra Pradesh,197,Zone 3,Guntur,107,990,Nagaram,TRUE
308,Andhra Pradesh,197,Zone 3,Guntur,107,991,Narasaraopeta,TRUE
309,Andhra Pradesh,197,Zone 3,Guntur,107,992,Nekarikallu,TRUE
310,Andhra Pradesh,197,Zone 3,Guntur,107,993,Nizampatnam,TRUE
311,Andhra Pradesh,197,Zone 3,Guntur,107,994,Nuzendla,TRUE
312,Andhra Pradesh,197,Zone 3,Guntur,107,995,Pedakakani,TRUE
313,Andhra Pradesh,197,Zone 3,Guntur,107,996,Pedakurapadu,TRUE
314,Andhra Pradesh,197,Zone 3,Guntur,107,997,Pedanandipadu,TRUE
315,Andhra Pradesh,197,Zone 3,Guntur,107,998,Phirangipuram,TRUE
316,Andhra Pradesh,197,Zone 3,Guntur,107,999,Piduguralla,TRUE
317,Andhra Pradesh,197,Zone 3,Guntur,107,1000,Pittalavanipalem,TRUE
318,Andhra Pradesh,197,Zone 3,Guntur,107,1001,Ponnur,TRUE
319,Andhra Pradesh,197,Zone 3,Guntur,107,1002,Prathipadu,TRUE
320,Andhra Pradesh,197,Zone 3,Guntur,107,1003,Rajupalem,TRUE
321,Andhra Pradesh,197,Zone 3,Guntur,107,1004,Rentachintala,TRUE
322,Andhra Pradesh,197,Zone 3,Guntur,107,1005,Repalle,TRUE
323,Andhra Pradesh,197,Zone 3,Guntur,107,1006,Rompicherla,TRUE
324,Andhra Pradesh,197,Zone 3,Guntur,107,1007,Sattenapalle,TRUE
325,Andhra Pradesh,197,Zone 3,Guntur,107,1008,Savalyapuram Kanumarlapudi,TRUE
326,Andhra Pradesh,197,Zone 3,Guntur,107,1009,Tadepalle,TRUE
